,country_code,sector_id,to_node,Industry,unit_energy_use_converted,energy_use_converted,energy_carrier_tc,energy_carrier_EB,2025,2030,2040,2050
27,AT,pulp-and-paper,printing-and-media,printing-and-media-production-alternative,mwh_t_paper_eq,0.13318387661558567,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
28,AT,pulp-and-paper,pulp,pulp-production-alternative,mwh_t,3.1027400917282364,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
29,AT,pulp-and-paper,pulp,pulp-production-alternative,mwh_t,0.010851563982204658,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
30,AT,textiles-and-leather,leather-and-textile,leather-and-textile-production-alternative,mwh_mwh,0.4821325837474387,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
31,AT,textiles-and-leather,leather-and-textile,leather-and-textile-production-alternative,mwh_mwh,0.2655386007664581,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
32,AT,transport-equipment,transport-equipment,transport-equipment-production-alternative,mwh_mwh,1.138126797056508,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
33,AT,transport-equipment,transport-equipment,transport-equipment-production-alternative,mwh_mwh,0.10519018573054477,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
34,AT,transport-equipment,transport-equipment,transport-equipment-production-alternative,mwh_mwh,0.13359538008570362,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
35,AT,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-alternative,mwh_mwh,0.5445189594929094,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
36,AT,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-alternative,mwh_mwh,0.2589349199146938,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
37,BE,chemical,other-chemicals,other-chemicals-production-alternative,mwh_t_ethylene_eq,1.9550382810993066,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
38,BE,chemical,other-chemicals,other-chemicals-production-alternative,mwh_t_ethylene_eq,0.11487868052899296,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
39,BE,chemical,other-chemicals,other-chemicals-production-alternative,mwh_t_ethylene_eq,4.3843822736235145,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
40,BE,chemical,pharmaceuticals,pharmaceuticals-production-alternative,mwh_t_ethylene_eq,1.3097821513083097,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
41,BE,chemical,pharmaceuticals,pharmaceuticals-production-alternative,mwh_t_ethylene_eq,0.19646914136726676,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
42,BE,chemical,pharmaceuticals,pharmaceuticals-production-alternative,mwh_t_ethylene_eq,2.400766219648006,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
43,BE,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-alternative,mwh_mwh,1.8314564436966827,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
44,BE,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-alternative,mwh_mwh,0.09014464322178596,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
45,BE,machinery-equipment,machinery-equipment,machinery-equipment-production-alternative,mwh_mwh,1.1507733585712248,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
46,BE,machinery-equipment,machinery-equipment,machinery-equipment-production-alternative,mwh_mwh,0.08270022823925854,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
47,BE,machinery-equipment,machinery-equipment,machinery-equipment-production-alternative,mwh_mwh,0.22013720096346098,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
48,BE,non-ferrous-metals,alumina,alumina-production-alternative,mwh_t,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
49,BE,non-ferrous-metals,alumina,alumina-production-alternative,mwh_t,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
50,BE,non-ferrous-metals,alumina,alumina-production-alternative,mwh_t,,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
51,BE,non-ferrous-metals,aluminium-primary,aluminium-primary-production-alternative,mwh_t,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
52,BE,non-ferrous-metals,aluminium-primary,aluminium-primary-production-alternative,mwh_t,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
53,BE,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-alternative,mwh_t,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
54,BE,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-alternative,mwh_t,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
55,BE,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-alternative,mwh_t_lead_eq,1.6019081759665788,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
56,BE,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-alternative,mwh_t_lead_eq,0.001648537763270848,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
57,BE,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-alternative,mwh_t_bricks_eq,0.48424742548534333,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
58,BE,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-alternative,mwh_t_bricks_eq,0.01189422929029569,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
59,BE,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-alternative,mwh_mwh,2.1815677639381237,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
60,BE,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-alternative,mwh_mwh,0.035851129105140246,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
61,BE,pulp-and-paper,paper,paper-production-alternative,mwh_t,0.1607433143991044,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
62,BE,pulp-and-paper,paper,paper-production-alternative,mwh_t,0.652755363754695,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
63,BE,pulp-and-paper,printing-and-media,printing-and-media-production-alternative,mwh_t_paper_eq,1.3356301005585631,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
64,BE,pulp-and-paper,printing-and-media,printing-and-media-production-alternative,mwh_t_paper_eq,0.1925921528615946,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
65,BE,pulp-and-paper,pulp,pulp-production-alternative,mwh_t,2.8802958405554997,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
66,BE,pulp-and-paper,pulp,pulp-production-alternative,mwh_t,0.009101229555943493,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
67,BE,textiles-and-leather,leather-and-textile,leather-and-textile-production-alternative,mwh_mwh,0.5749548233813732,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
68,BE,textiles-and-leather,leather-and-textile,leather-and-textile-production-alternative,mwh_mwh,0.24931684353349892,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
69,BE,transport-equipment,transport-equipment,transport-equipment-production-alternative,mwh_mwh,1.2649733627029844,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
70,BE,transport-equipment,transport-equipment,transport-equipment-production-alternative,mwh_mwh,0.0752189812827149,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
71,BE,transport-equipment,transport-equipment,transport-equipment-production-alternative,mwh_mwh,0.14212575766258612,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
72,BE,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-alternative,mwh_mwh,0.5122476888130542,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
73,BE,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-alternative,mwh_mwh,0.26055267983643415,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
74,BG,chemical,other-chemicals,other-chemicals-production-alternative,mwh_t_ethylene_eq,0.7245056724825197,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
75,BG,chemical,other-chemicals,other-chemicals-production-alternative,mwh_t_ethylene_eq,0.07988222477231896,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
76,BG,chemical,other-chemicals,other-chemicals-production-alternative,mwh_t_ethylene_eq,4.171508948952693,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
77,BG,chemical,pharmaceuticals,pharmaceuticals-production-alternative,mwh_t_ethylene_eq,0.802630422442793,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
78,BG,chemical,pharmaceuticals,pharmaceuticals-production-alternative,mwh_t_ethylene_eq,0.17797845919013655,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
79,BG,chemical,pharmaceuticals,pharmaceuticals-production-alternative,mwh_t_ethylene_eq,3.004667307026114,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
80,BG,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-alternative,mwh_mwh,1.8183499115246884,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
81,BG,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-alternative,mwh_mwh,0.09416221588782883,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
82,BG,machinery-equipment,machinery-equipment,machinery-equipment-production-alternative,mwh_mwh,1.32257208020221,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
83,BG,machinery-equipment,machinery-equipment,machinery-equipment-production-alternative,mwh_mwh,0.07226877214014508,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
84,BG,machinery-equipment,machinery-equipment,machinery-equipment-production-alternative,mwh_mwh,0.11616069861634926,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
85,BG,non-ferrous-metals,alumina,alumina-production-alternative,mwh_t,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
86,BG,non-ferrous-metals,alumina,alumina-production-alternative,mwh_t,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
87,BG,non-ferrous-metals,alumina,alumina-production-alternative,mwh_t,,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
88,BG,non-ferrous-metals,aluminium-primary,aluminium-primary-production-alternative,mwh_t,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
89,BG,non-ferrous-metals,aluminium-primary,aluminium-primary-production-alternative,mwh_t,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
90,BG,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-alternative,mwh_t,2.3787874974529895,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
91,BG,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-alternative,mwh_t,0.0015007111109298652,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
92,BG,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-alternative,mwh_t_lead_eq,4.166118508550275,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
93,BG,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-alternative,mwh_t_lead_eq,0.0027601357538748887,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
94,BG,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-alternative,mwh_t_bricks_eq,0.4567381461547134,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
95,BG,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-alternative,mwh_t_bricks_eq,0.010833178200886159,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
96,BG,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-alternative,mwh_mwh,2.3826791904698617,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
97,BG,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-alternative,mwh_mwh,0.03210505570870163,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
98,BG,pulp-and-paper,paper,paper-production-alternative,mwh_t,0.1599037114730639,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
99,BG,pulp-and-paper,paper,paper-production-alternative,mwh_t,0.5122449804040354,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
100,BG,pulp-and-paper,printing-and-media,printing-and-media-production-alternative,mwh_t_paper_eq,1.6009595632896454,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
101,BG,pulp-and-paper,printing-and-media,printing-and-media-production-alternative,mwh_t_paper_eq,0.16931805555111692,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
102,BG,pulp-and-paper,pulp,pulp-production-alternative,mwh_t,3.826362352865879,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
103,BG,pulp-and-paper,pulp,pulp-production-alternative,mwh_t,0.008703744717249112,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
104,BG,textiles-and-leather,leather-and-textile,leather-and-textile-production-alternative,mwh_mwh,0.5357852374895687,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
105,BG,textiles-and-leather,leather-and-textile,leather-and-textile-production-alternative,mwh_mwh,0.2561419319717017,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
106,BG,transport-equipment,transport-equipment,transport-equipment-production-alternative,mwh_mwh,1.3128170270896,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
107,BG,transport-equipment,transport-equipment,transport-equipment-production-alternative,mwh_mwh,0.07123682801660723,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
108,BG,transport-equipment,transport-equipment,transport-equipment-production-alternative,mwh_mwh,0.10802962513037132,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
109,BG,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-alternative,mwh_mwh,0.667546465116575,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
110,BG,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-alternative,mwh_mwh,0.23663001842141942,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
111,CY,chemical,other-chemicals,other-chemicals-production-alternative,mwh_t_ethylene_eq,1.823455923324604,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
112,CY,chemical,other-chemicals,other-chemicals-production-alternative,mwh_t_ethylene_eq,0.13896640026118368,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
113,CY,chemical,other-chemicals,other-chemicals-production-alternative,mwh_t_ethylene_eq,2.1222637329872756,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
114,CY,chemical,pharmaceuticals,pharmaceuticals-production-alternative,mwh_t_ethylene_eq,5.265287879238221,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
115,CY,chemical,pharmaceuticals,pharmaceuticals-production-alternative,mwh_t_ethylene_eq,0.3813498240793251,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
116,CY,chemical,pharmaceuticals,pharmaceuticals-production-alternative,mwh_t_ethylene_eq,2.664516832913506,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
117,CY,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-alternative,mwh_mwh,1.6632008501539348,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
118,CY,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-alternative,mwh_mwh,0.09768772959051895,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
119,CY,machinery-equipment,machinery-equipment,machinery-equipment-production-alternative,mwh_mwh,1.7248922458662193,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
120,CY,machinery-equipment,machinery-equipment,machinery-equipment-production-alternative,mwh_mwh,0.01734849476022408,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
121,CY,machinery-equipment,machinery-equipment,machinery-equipment-production-alternative,mwh_mwh,0.0,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
122,CY,non-ferrous-metals,alumina,alumina-production-alternative,mwh_t,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
123,CY,non-ferrous-metals,alumina,alumina-production-alternative,mwh_t,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
124,CY,non-ferrous-metals,alumina,alumina-production-alternative,mwh_t,,CH4,natural_gas,0.228310502283105,0.228310502283105,0.228310502283105,0.228310502283105
125,CY,non-ferrous-metals,aluminium-primary,aluminium-primary-production-alternative,mwh_t,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
126,CY,non-ferrous-metals,aluminium-primary,aluminium-primary-production-alternative,mwh_t,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
127,CY,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-alternative,mwh_t,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
128,CY,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-alternative,mwh_t,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
129,CY,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-alternative,mwh_t_lead_eq,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
130,CY,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-alternative,mwh_t_lead_eq,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
131,CY,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-alternative,mwh_t_bricks_eq,0.5166523562886212,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
132,CY,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-alternative,mwh_t_bricks_eq,0.010529712152519301,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
133,CY,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-alternative,mwh_mwh,2.198098584754489,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
134,CY,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-alternative,mwh_mwh,0.020791850349956807,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
135,CY,pulp-and-paper,paper,paper-production-alternative,mwh_t,,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
136,CY,pulp-and-paper,paper,paper-production-alternative,mwh_t,,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
137,CY,pulp-and-paper,printing-and-media,printing-and-media-production-alternative,mwh_t_paper_eq,1.5451974028484408,elec,electricity,0.14817351598173514,0.14121004566210046,0.1343607305936073,0.1273972602739726
138,CY,pulp-and-paper,printing-and-media,printing-and-media-production-alternative,mwh_t_paper_eq,0.10689783818136953,elec,electricity-heat-pump,0.28470319634703195,0.28036529680365296,0.27191780821917805,0.2676940639269407
