country_code,sector_id,to_node,Industry,actual_capacity,unit_capacity,conversion_production,actual_capacity_converted,unit,2018
FR,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,48819.45077789431,kt bricks eq.,1.0,48819.45077789431,kt_bricks_eq_yr,48819.45077789431
FR,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,49805.14214466373,TJ,277.78,13834872.38494469,mwh_yr,13834872.38494469
FR,pulp-and-paper,paper,paper-production-reference,6597.0,kt,1.0,6597.0,kt_yr,6597.0
FR,pulp-and-paper,printing-and-media,printing-and-media-production-reference,998.7567567567562,kt paper eq.,1.0,998.7567567567562,kt_paper_eq_yr,998.7567567567562
FR,pulp-and-paper,pulp,pulp-production-reference,1615.0,kt,1.0,1615.0,kt_yr,1615.0
FR,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,5105.082034944625,TJ,277.78,1418089.6876669177,mwh_yr,1418089.6876669177
FR,transport-equipment,transport-equipment,transport-equipment-production-reference,22536.139950471865,TJ,277.78,6260088.955442074,mwh_yr,6260088.955442074
FR,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,11997.451468070525,TJ,277.78,3332652.06880063,mwh_yr,3332652.06880063
HR,chemical,other-chemicals,other-chemicals-production-reference,58.23754909785276,kt ethylene eq.,1.0,58.23754909785276,kt_ethylene_eq_yr,58.23754909785276
HR,chemical,pharmaceuticals,pharmaceuticals-production-reference,20.78240550215006,kt ethylene eq.,1.0,20.78240550215006,kt_ethylene_eq_yr,20.78240550215006
HR,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,3488.701686664064,TJ,277.78,969091.5545215436,mwh_yr,969091.5545215436
HR,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,1488.4248789238636,TJ,277.78,413454.6628674708,mwh_yr,413454.6628674708
HR,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
HR,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
HR,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,112.965,kt,1.0,112.965,kt_yr,112.965
HR,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,5.1,kt lead eq.,1.0,5.1,kt_lead_eq_yr,5.1
HR,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,3002.643040021828,kt bricks eq.,1.0,3002.643040021828,kt_bricks_eq_yr,3002.643040021828
HR,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,2854.5441783724973,TJ,277.78,792935.2818683123,mwh_yr,792935.2818683123
HR,pulp-and-paper,paper,paper-production-reference,374.17,kt,1.0,374.17,kt_yr,374.17
HR,pulp-and-paper,printing-and-media,printing-and-media-production-reference,140.58,kt paper eq.,1.0,140.58,kt_paper_eq_yr,140.58
HR,pulp-and-paper,pulp,pulp-production-reference,47.57,kt,1.0,47.57,kt_yr,47.57
HR,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,450.8031552617599,TJ,277.78,125224.10046861165,mwh_yr,125224.10046861165
HR,transport-equipment,transport-equipment,transport-equipment-production-reference,232.83465849999078,TJ,277.78,64676.811438127435,mwh_yr,64676.811438127435
HR,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,1783.2012539142818,TJ,277.78,495337.64431230916,mwh_yr,495337.64431230916
HU,chemical,other-chemicals,other-chemicals-production-reference,731.1661225075669,kt ethylene eq.,1.0,731.1661225075669,kt_ethylene_eq_yr,731.1661225075669
HU,chemical,pharmaceuticals,pharmaceuticals-production-reference,320.596182382577,kt ethylene eq.,1.0,320.596182382577,kt_ethylene_eq_yr,320.596182382577
HU,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,14844.824926603053,TJ,277.78,4123595.4681117954,mwh_yr,4123595.4681117954
HU,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,12394.169685500743,TJ,277.78,3442852.4552383963,mwh_yr,3442852.4552383963
HU,non-ferrous-metals,alumina,alumina-production-reference,250.0,kt,1.0,250.0,kt_yr,250.0
HU,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
HU,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,50.0,kt,1.0,50.0,kt_yr,50.0
HU,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,0.0,kt lead eq.,1.0,0.0,kt_lead_eq_yr,0.0
HU,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,7430.489972745298,kt bricks eq.,1.0,7430.489972745298,kt_bricks_eq_yr,7430.489972745298
HU,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,11378.73139573953,TJ,277.78,3160784.007108527,mwh_yr,3160784.007108527
HU,pulp-and-paper,paper,paper-production-reference,867.01,kt,1.0,867.01,kt_yr,867.01
HU,pulp-and-paper,printing-and-media,printing-and-media-production-reference,163.0394117647059,kt paper eq.,1.0,163.0394117647059,kt_paper_eq_yr,163.0394117647059
HU,pulp-and-paper,pulp,pulp-production-reference,56.88,kt,1.0,56.88,kt_yr,56.88
HU,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,779.7917990114254,TJ,277.78,216610.56592939372,mwh_yr,216610.56592939372
HU,transport-equipment,transport-equipment,transport-equipment-production-reference,5648.396184101937,TJ,277.78,1569011.4920198359,mwh_yr,1569011.4920198359
HU,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,2735.203744139244,TJ,277.78,759784.8960469991,mwh_yr,759784.8960469991
IE,chemical,other-chemicals,other-chemicals-production-reference,145.2492646615911,kt ethylene eq.,1.0,145.2492646615911,kt_ethylene_eq_yr,145.2492646615911
IE,chemical,pharmaceuticals,pharmaceuticals-production-reference,546.3345299382586,kt ethylene eq.,1.0,546.3345299382586,kt_ethylene_eq_yr,546.3345299382586
IE,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,10002.045035822395,TJ,277.78,2778368.070050745,mwh_yr,2778368.070050745
IE,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,3801.801788152254,TJ,277.78,1056064.500712933,mwh_yr,1056064.500712933
IE,non-ferrous-metals,alumina,alumina-production-reference,1883.0,kt,1.0,1883.0,kt_yr,1883.0
IE,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
IE,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
IE,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,70.0,kt lead eq.,1.0,70.0,kt_lead_eq_yr,70.0
IE,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,3648.245969068736,kt bricks eq.,1.0,3648.245969068736,kt_bricks_eq_yr,3648.245969068736
IE,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,4238.749904428867,TJ,277.78,1177439.9484522506,mwh_yr,1177439.9484522506
IE,pulp-and-paper,paper,paper-production-reference,60.0,kt,1.0,60.0,kt_yr,60.0
IE,pulp-and-paper,printing-and-media,printing-and-media-production-reference,60.0,kt paper eq.,1.0,60.0,kt_paper_eq_yr,60.0
IE,pulp-and-paper,pulp,pulp-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
IE,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,449.93985295348364,TJ,277.78,124984.29235341867,mwh_yr,124984.29235341867
IE,transport-equipment,transport-equipment,transport-equipment-production-reference,116.81908329451325,TJ,277.78,32450.00495754989,mwh_yr,32450.00495754989
IE,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,2895.9424741618136,TJ,277.78,804434.9004726685,mwh_yr,804434.9004726685
IT,chemical,other-chemicals,other-chemicals-production-reference,2065.081811517844,kt ethylene eq.,1.0,2065.081811517844,kt_ethylene_eq_yr,2065.081811517844
IT,chemical,pharmaceuticals,pharmaceuticals-production-reference,1653.037062709352,kt ethylene eq.,1.0,1653.037062709352,kt_ethylene_eq_yr,1653.037062709352
IT,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,68361.98171883033,TJ,277.78,18989591.281856686,mwh_yr,18989591.281856686
IT,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,86216.30892406788,TJ,277.78,23949166.292927574,mwh_yr,23949166.292927574
IT,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
IT,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
IT,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,587.5489200923628,kt,1.0,587.5489200923628,kt_yr,587.5489200923628
IT,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,1880.5,kt lead eq.,1.0,1880.5,kt_lead_eq_yr,1880.5
IT,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,60135.37156930233,kt bricks eq.,1.0,60135.37156930233,kt_bricks_eq_yr,60135.37156930233
IT,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,51175.743624436094,TJ,277.78,14215598.063995857,mwh_yr,14215598.063995857
IT,pulp-and-paper,paper,paper-production-reference,9889.0,kt,1.0,9889.0,kt_yr,9889.0
IT,pulp-and-paper,printing-and-media,printing-and-media-production-reference,3377.333333333333,kt paper eq.,1.0,3377.333333333333,kt_paper_eq_yr,3377.333333333333
IT,pulp-and-paper,pulp,pulp-production-reference,243.0,kt,1.0,243.0,kt_yr,243.0
IT,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,21276.830088003684,TJ,277.78,5910277.861845663,mwh_yr,5910277.861845663
IT,transport-equipment,transport-equipment,transport-equipment-production-reference,9480.040808373486,TJ,277.78,2633365.7357499865,mwh_yr,2633365.7357499865
IT,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,11229.966731707667,TJ,277.78,3119460.1587337554,mwh_yr,3119460.1587337554
LT,chemical,other-chemicals,other-chemicals-production-reference,10.37472080800744,kt ethylene eq.,1.0,10.37472080800744,kt_ethylene_eq_yr,10.37472080800744
LT,chemical,pharmaceuticals,pharmaceuticals-production-reference,0.0,kt ethylene eq.,1.0,0.0,kt_ethylene_eq_yr,0.0
LT,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,3973.138406323771,TJ,277.78,1103658.386508617,mwh_yr,1103658.386508617
LT,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,860.8134244081461,TJ,277.78,239116.7530320948,mwh_yr,239116.7530320948
LT,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LT,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LT,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LT,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,0.0,kt lead eq.,1.0,0.0,kt_lead_eq_yr,0.0
LT,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,484.5691323161786,kt bricks eq.,1.0,484.5691323161786,kt_bricks_eq_yr,484.5691323161786
LT,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,2324.2199280965997,TJ,277.78,645621.8116266734,mwh_yr,645621.8116266734
LT,pulp-and-paper,paper,paper-production-reference,154.28,kt,1.0,154.28,kt_yr,154.28
LT,pulp-and-paper,printing-and-media,printing-and-media-production-reference,30.89555897435897,kt paper eq.,1.0,30.89555897435897,kt_paper_eq_yr,30.89555897435897
LT,pulp-and-paper,pulp,pulp-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LT,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,680.6047719048181,TJ,277.78,189058.39353972036,mwh_yr,189058.39353972036
LT,transport-equipment,transport-equipment,transport-equipment-production-reference,174.74596878335532,TJ,277.78,48540.93520864044,mwh_yr,48540.93520864044
LT,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,1997.1790571304327,TJ,277.78,554776.3984896915,mwh_yr,554776.3984896915
LU,chemical,other-chemicals,other-chemicals-production-reference,25.04390339045081,kt ethylene eq.,1.0,25.04390339045081,kt_ethylene_eq_yr,25.04390339045081
LU,chemical,pharmaceuticals,pharmaceuticals-production-reference,10.25396774137136,kt ethylene eq.,1.0,10.25396774137136,kt_ethylene_eq_yr,10.25396774137136
LU,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,446.5894505416352,TJ,277.78,124053.61757145541,mwh_yr,124053.61757145541
LU,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,876.7492434509702,TJ,277.78,243543.40484581047,mwh_yr,243543.40484581047
LU,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LU,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LU,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LU,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,0.0,kt lead eq.,1.0,0.0,kt_lead_eq_yr,0.0
LU,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,51.0,kt bricks eq.,1.0,51.0,kt_bricks_eq_yr,51.0
LU,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,2222.3385795468675,TJ,277.78,617321.2106265288,mwh_yr,617321.2106265288
LU,pulp-and-paper,paper,paper-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LU,pulp-and-paper,printing-and-media,printing-and-media-production-reference,66.76526850234208,kt paper eq.,1.0,66.76526850234208,kt_paper_eq_yr,66.76526850234208
LU,pulp-and-paper,pulp,pulp-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LU,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,59.73432776429094,TJ,277.78,16593.001566364735,mwh_yr,16593.001566364735
LU,transport-equipment,transport-equipment,transport-equipment-production-reference,15.152688812636878,TJ,277.78,4209.113898374271,mwh_yr,4209.113898374271
LU,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,176.46813865405082,TJ,277.78,49019.31955532223,mwh_yr,49019.31955532223
LV,chemical,other-chemicals,other-chemicals-production-reference,21.45115886161533,kt ethylene eq.,1.0,21.45115886161533,kt_ethylene_eq_yr,21.45115886161533
LV,chemical,pharmaceuticals,pharmaceuticals-production-reference,18.73320298820351,kt ethylene eq.,1.0,18.73320298820351,kt_ethylene_eq_yr,18.73320298820351
LV,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,1644.2049014291576,TJ,277.78,456727.23751899134,mwh_yr,456727.23751899134
LV,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,406.94901339269023,TJ,277.78,113042.29694022148,mwh_yr,113042.29694022148
LV,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LV,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LV,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LV,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,0.0,kt lead eq.,1.0,0.0,kt_lead_eq_yr,0.0
LV,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,1628.803299051348,kt bricks eq.,1.0,1628.803299051348,kt_bricks_eq_yr,1628.803299051348
LV,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,964.4814906175548,TJ,277.78,267913.66846374434,mwh_yr,267913.66846374434
LV,pulp-and-paper,paper,paper-production-reference,37.89326384095234,kt,1.0,37.89326384095234,kt_yr,37.89326384095234
LV,pulp-and-paper,printing-and-media,printing-and-media-production-reference,12.63108794698411,kt paper eq.,1.0,12.63108794698411,kt_paper_eq_yr,12.63108794698411
LV,pulp-and-paper,pulp,pulp-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
LV,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,150.59632954555346,TJ,277.78,41832.64842116384,mwh_yr,41832.64842116384
LV,transport-equipment,transport-equipment,transport-equipment-production-reference,132.99045052171348,TJ,277.78,36942.087345921565,mwh_yr,36942.087345921565
LV,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,9493.253875089322,TJ,277.78,2637036.0614223117,mwh_yr,2637036.0614223117
MT,chemical,other-chemicals,other-chemicals-production-reference,8.646652947607228,kt ethylene eq.,1.0,8.646652947607228,kt_ethylene_eq_yr,8.646652947607228
MT,chemical,pharmaceuticals,pharmaceuticals-production-reference,7.121994208099044,kt ethylene eq.,1.0,7.121994208099044,kt_ethylene_eq_yr,7.121994208099044
MT,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,208.954825860722,TJ,277.78,58043.47152759135,mwh_yr,58043.47152759135
MT,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,238.85491262158274,TJ,277.78,66349.11762802325,mwh_yr,66349.11762802325
MT,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
MT,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
MT,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
MT,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,0.0,kt lead eq.,1.0,0.0,kt_lead_eq_yr,0.0
MT,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,0.0,kt bricks eq.,1.0,0.0,kt_bricks_eq_yr,0.0
MT,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,526.5595623655217,TJ,277.78,146267.71523389462,mwh_yr,146267.71523389462
MT,pulp-and-paper,paper,paper-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
MT,pulp-and-paper,printing-and-media,printing-and-media-production-reference,27.03481927322905,kt paper eq.,1.0,27.03481927322905,kt_paper_eq_yr,27.03481927322905
MT,pulp-and-paper,pulp,pulp-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
MT,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,74.69610205834847,TJ,277.78,20749.083229768035,mwh_yr,20749.083229768035
MT,transport-equipment,transport-equipment,transport-equipment-production-reference,42.1819227357246,TJ,277.78,11717.294497529578,mwh_yr,11717.294497529578
MT,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,0.0,TJ,277.78,0.0,mwh_yr,0.0
NL,chemical,other-chemicals,other-chemicals-production-reference,1087.77524358839,kt ethylene eq.,1.0,1087.77524358839,kt_ethylene_eq_yr,1087.77524358839
NL,chemical,pharmaceuticals,pharmaceuticals-production-reference,163.0273339824983,kt ethylene eq.,1.0,163.0273339824983,kt_ethylene_eq_yr,163.0273339824983
NL,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,40479.80281379982,TJ,277.78,11244479.625617312,mwh_yr,11244479.625617312
NL,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,12173.427567620412,TJ,277.78,3381534.709733598,mwh_yr,3381534.709733598
NL,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
NL,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,46.7,kt,1.0,46.7,kt_yr,46.7
NL,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
NL,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,640.6666666666667,kt lead eq.,1.0,640.6666666666667,kt_lead_eq_yr,640.6666666666667
NL,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,3863.6,kt bricks eq.,1.0,3863.6,kt_bricks_eq_yr,3863.6
NL,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,18583.161322380718,TJ,277.78,5162030.552130915,mwh_yr,5162030.552130915
NL,pulp-and-paper,paper,paper-production-reference,2942.0,kt,1.0,2942.0,kt_yr,2942.0
NL,pulp-and-paper,printing-and-media,printing-and-media-production-reference,368.191011235955,kt paper eq.,1.0,368.191011235955,kt_paper_eq_yr,368.191011235955
NL,pulp-and-paper,pulp,pulp-production-reference,37.0,kt,1.0,37.0,kt_yr,37.0
NL,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,1988.17078769862,TJ,277.78,552274.0814069225,mwh_yr,552274.0814069225
NL,transport-equipment,transport-equipment,transport-equipment-production-reference,2415.8120742751876,TJ,277.78,671064.2779921616,mwh_yr,671064.2779921616
NL,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,1576.3803894989817,TJ,277.78,437886.9445950271,mwh_yr,437886.9445950271
PL,chemical,other-chemicals,other-chemicals-production-reference,2830.104611904958,kt ethylene eq.,1.0,2830.104611904958,kt_ethylene_eq_yr,2830.104611904958
PL,chemical,pharmaceuticals,pharmaceuticals-production-reference,106.2017271275387,kt ethylene eq.,1.0,106.2017271275387,kt_ethylene_eq_yr,106.2017271275387
PL,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,44221.887158963946,TJ,277.78,12283955.815017004,mwh_yr,12283955.815017004
PL,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,19206.291206512236,TJ,277.78,5335123.571344969,mwh_yr,5335123.571344969
PL,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
PL,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
PL,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,506.147,kt,1.0,506.147,kt_yr,506.147
PL,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,1260.426756242119,kt lead eq.,1.0,1260.426756242119,kt_lead_eq_yr,1260.426756242119
PL,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,20000.0,kt bricks eq.,1.0,20000.0,kt_bricks_eq_yr,20000.0
PL,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,26258.347958528997,TJ,277.78,7294043.895920184,mwh_yr,7294043.895920184
PL,pulp-and-paper,paper,paper-production-reference,5323.94,kt,1.0,5323.94,kt_yr,5323.94
PL,pulp-and-paper,printing-and-media,printing-and-media-production-reference,203.7524279835393,kt paper eq.,1.0,203.7524279835393,kt_paper_eq_yr,203.7524279835393
PL,pulp-and-paper,pulp,pulp-production-reference,1749.18,kt,1.0,1749.18,kt_yr,1749.18
PL,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,2654.3821629987483,TJ,277.78,737334.2772377923,mwh_yr,737334.2772377923
PL,transport-equipment,transport-equipment,transport-equipment-production-reference,10170.55599807323,TJ,277.78,2825177.0451447815,mwh_yr,2825177.0451447815
PL,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,21664.605457839007,TJ,277.78,6017994.104078518,mwh_yr,6017994.104078518
PT,chemical,other-chemicals,other-chemicals-production-reference,342.0094921316405,kt ethylene eq.,1.0,342.0094921316405,kt_ethylene_eq_yr,342.0094921316405
PT,chemical,pharmaceuticals,pharmaceuticals-production-reference,54.25758428488122,kt ethylene eq.,1.0,54.25758428488122,kt_ethylene_eq_yr,54.25758428488122
PT,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,9835.457378332638,TJ,277.78,2732093.3505532397,mwh_yr,2732093.3505532397
PT,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,3638.8002735794303,TJ,277.78,1010785.9399948941,mwh_yr,1010785.9399948941
PT,non-ferrous-metals,alumina,alumina-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
PT,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,0.0,kt,1.0,0.0,kt_yr,0.0
PT,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,24.08483810291015,kt,1.0,24.08483810291015,kt_yr,24.08483810291015
PT,non-ferrous-metals,other-non-ferrous-metals,other-non-ferrous-metals-production-reference,87.37467511849927,kt lead eq.,1.0,87.37467511849927,kt_lead_eq_yr,87.37467511849927
PT,ceramics-and-other-non-metallic-mineral-products-excluding-cement-and-glass,ceramics-and-other-non-metalic-minerals,ceramics-and-other-non-metalic-minerals-production-reference,9648.255607203697,kt bricks eq.,1.0,9648.255607203697,kt_bricks_eq_yr,9648.255607203697
PT,other-industrial-sectors,other-industrial-sectors,other-industrial-sectors_production-reference,4625.47190008468,TJ,277.78,1284863.5844055223,mwh_yr,1284863.5844055223
PT,pulp-and-paper,paper,paper-production-reference,2247.0,kt,1.0,2247.0,kt_yr,2247.0
PT,pulp-and-paper,printing-and-media,printing-and-media-production-reference,238.2408376963353,kt paper eq.,1.0,238.2408376963353,kt_paper_eq_yr,238.2408376963353
PT,pulp-and-paper,pulp,pulp-production-reference,2809.0,kt,1.0,2809.0,kt_yr,2809.0
PT,textiles-and-leather,leather-and-textile,leather-and-textile-production-reference,6810.005943112228,TJ,277.78,1891683.4508777144,mwh_yr,1891683.4508777144
PT,transport-equipment,transport-equipment,transport-equipment-production-reference,1868.3843876440988,TJ,277.78,518999.8151997777,mwh_yr,518999.8151997777
PT,wood-and-wood-products,wood-and-wood-products,wood-and-wood-products_production-reference,2769.001018367007,TJ,277.78,769173.1028819871,mwh_yr,769173.1028819871
RO,chemical,other-chemicals,other-chemicals-production-reference,1285.746833231639,kt ethylene eq.,1.0,1285.746833231639,kt_ethylene_eq_yr,1285.746833231639
RO,chemical,pharmaceuticals,pharmaceuticals-production-reference,53.50652534799023,kt ethylene eq.,1.0,53.50652534799023,kt_ethylene_eq_yr,53.50652534799023
RO,food-beverages-and-tobacco,food-beverages-tobacco,food-beverages-tobacco-production-reference,11701.452937812881,TJ,277.78,3250429.5970656616,mwh_yr,3250429.5970656616
RO,machinery-equipment,machinery-equipment,machinery-equipment-production-reference,8923.953540517849,TJ,277.78,2478895.814485048,mwh_yr,2478895.814485048
RO,non-ferrous-metals,alumina,alumina-production-reference,426.8961903304773,kt,1.0,426.8961903304773,kt_yr,426.8961903304773
RO,non-ferrous-metals,aluminium-primary,aluminium-primary-production-reference,293.0,kt,1.0,293.0,kt_yr,293.0
RO,non-ferrous-metals,aluminium-secondary,aluminium-secondary-production-reference,7.072067208830868,kt,1.0,7.072067208830868,kt_yr,7.072067208830868
